groupi	groupj	w
1.171.O.	1.271.A.	78
1.171.O.	1.271.B.	78
1.171.O.	1.272.O.	78
1.171.O.	1.273.O.	1
1.171.O.	1.274.O.	76
1.171.O.	1.275.O.	1
1.171.O.	1.276.O.	1
1.171.O.	1.277.A.	78
1.171.O.	1.277.B.	78
1.171.O.	1.278.O.	1
1.171.O.	1.280.O.	78
1.171.O.	1.281.O.	78
1.171.O.	1.282.A.	78
1.171.O.	1.283.A.	74
1.171.O.	1.283.B.	74
1.171.O.	1.283.C.	74
1.171.O.	1.284.A.	2
1.171.O.	1.285.O.	58
1.171.O.	1.287.O.	2
1.171.O.	1.289.A.	2
1.171.O.	1.291.O.	3
1.171.O.	1.293.O.	1
1.171.O.	12G01.O.	3
1.171.O.	2.044.O.	3
1.171.O.	2.058.O.	1
1.171.O.	2.096.O.	3
1.171.O.	2.117.O.	1
1.171.O.	2.275.O.	2
1.171.O.	3.058.O.	1
1.172.O.	1.173.O.	1
1.172.O.	1.174.O.	2
1.172.O.	1.175.O.	3
1.172.O.	1.176.O.	46
1.172.O.	1.177.O.	7
1.172.O.	1.178.O.	16
1.172.O.	1.181.O.	3
1.172.O.	1.182.O.	21
1.172.O.	1.183.O.	1
1.172.O.	1.184.A.	2
1.172.O.	1.185.O.	1
1.172.O.	1.186.O.	1
1.172.O.	1.187.O.	4
1.172.O.	1.189.B.	40
1.172.O.	1.189.C.	40
1.172.O.	1.189.O.	40
1.172.O.	1.191.O.	1
1.172.O.	1.193.O.	2
1.172.O.	1.194.O.	1
1.172.O.	1.195.O.	1
1.172.O.	1.196.O.	1
1.172.O.	1.197.A.	3
1.172.O.	1.198.A.	14
1.172.O.	1.198.B.	14
1.172.O.	1.199.A.	1
1.172.O.	1.199.B.	1
1.172.O.	1.200.O.	1
1.172.O.	1.201.B.	1
1.172.O.	1.206.O.	33
1.172.O.	1.207.B.	2
1.172.O.	1.210.O.	3
1.172.O.	1.213.O.	7
1.172.O.	1.214.O.	3
1.172.O.	1.216.O.	6
1.172.O.	1.223.O.	2
1.172.O.	1.226.O.	32
1.172.O.	1.228.O.	31
1.172.O.	1.231.O.	6
1.172.O.	1.232.O.	4
1.172.O.	1.233.A.	35
1.172.O.	1.233.B.	35
1.172.O.	1.235.O.	1
1.172.O.	1.236.O.	14
1.172.O.	1.237.A.	1
1.172.O.	1.237.B.	1
1.172.O.	1.239.O.	41
1.172.O.	1.240.O.	34
1.172.O.	1.242.O.	38
1.172.O.	1.244.A.	1
1.172.O.	1.246.O.	2
1.172.O.	1.247.A.	1
1.172.O.	1.247.B.	1
1.172.O.	1.250.O.	1
1.172.O.	1.251.O.	2
1.172.O.	1.253.O.	1
1.172.O.	1.254.O.	1
1.172.O.	1.255.O.	1
1.172.O.	1.256.O.	1
1.172.O.	1.264.O.	1
1.172.O.	1.265.O.	16
1.172.O.	1.266.O.	32
1.172.O.	1.267.O.	1
1.172.O.	1.268.A.	1
1.172.O.	1.268.B.	1
1.172.O.	1.269.O.	1
1.172.O.	1.270.A.	1
1.172.O.	1.270.B.	1
1.172.O.	1.271.A.	1
1.172.O.	1.271.B.	1
1.172.O.	1.272.O.	1
1.172.O.	1.274.O.	1
1.172.O.	1.276.O.	5
1.172.O.	1.277.A.	1
1.172.O.	1.277.B.	1
1.172.O.	1.278.O.	1
1.172.O.	1.280.O.	1
1.172.O.	1.281.O.	1
1.172.O.	1.282.A.	1
1.172.O.	1.283.A.	1
1.172.O.	1.283.B.	1
1.172.O.	1.283.C.	1
1.172.O.	1.284.A.	4
1.172.O.	1.285.O.	1
1.172.O.	1.286.O.	1
1.172.O.	1.287.O.	4
1.172.O.	1.289.A.	4
1.172.O.	1.291.O.	5
1.172.O.	12G01.O.	2
1.172.O.	2.044.O.	1
1.172.O.	2.058.O.	1
1.172.O.	2.095.A.	7
1.172.O.	2.095.B.	7
1.172.O.	2.117.O.	2
1.172.O.	2.130.O.	4
1.172.O.	2.275.O.	2
1.172.O.	3.058.O.	1
1.173.O.	1.174.O.	5
1.173.O.	1.175.O.	8
1.173.O.	1.176.O.	5
1.173.O.	1.177.O.	4
1.173.O.	1.178.O.	6
1.173.O.	1.181.O.	11
1.173.O.	1.182.O.	3
1.173.O.	1.183.O.	1
1.173.O.	1.184.A.	2
1.173.O.	1.185.O.	1
1.173.O.	1.186.O.	55
1.173.O.	1.187.O.	4
1.173.O.	1.188.A.	2
1.173.O.	1.188.B.	2
1.173.O.	1.188.C.	2
1.173.O.	1.189.B.	2
1.173.O.	1.189.C.	2
1.173.O.	1.189.O.	2
1.173.O.	1.191.O.	11
1.173.O.	1.193.O.	3
1.173.O.	1.194.O.	2
1.173.O.	1.195.O.	3
1.173.O.	1.196.O.	3
1.173.O.	1.197.A.	14
1.173.O.	1.198.A.	5
1.173.O.	1.198.B.	5
1.173.O.	1.199.A.	56
1.173.O.	1.199.B.	56
1.173.O.	1.200.O.	2
1.173.O.	1.201.B.	10
1.173.O.	1.205.O.	2
1.173.O.	1.206.O.	3
1.173.O.	1.207.B.	2
1.173.O.	1.208.B.	2
1.173.O.	1.209.O.	1
1.173.O.	1.210.O.	4
1.173.O.	1.211.A.	2
1.173.O.	1.211.B.	2
1.173.O.	1.213.O.	7
1.173.O.	1.214.O.	2
1.173.O.	1.216.O.	5
1.173.O.	1.223.O.	8
1.173.O.	1.224.A.	3
1.173.O.	1.225.O.	9
1.173.O.	1.226.O.	3
1.173.O.	1.228.O.	5
1.173.O.	1.231.O.	3
1.173.O.	1.232.O.	4
1.173.O.	1.233.A.	1
1.173.O.	1.233.B.	1
1.173.O.	1.236.O.	5
1.173.O.	1.237.A.	5
1.173.O.	1.237.B.	5
1.173.O.	1.238.A.	1
1.173.O.	1.238.B.	1
1.173.O.	1.239.O.	5
1.173.O.	1.240.O.	2
1.173.O.	1.242.O.	2
1.173.O.	1.243.O.	58
1.173.O.	1.244.A.	1
1.173.O.	1.245.O.	2
1.173.O.	1.246.O.	11
1.173.O.	1.247.A.	3
1.173.O.	1.247.B.	3
1.173.O.	1.248.O.	54
1.173.O.	1.250.O.	1
1.173.O.	1.251.O.	4
1.173.O.	1.254.O.	1
1.173.O.	1.255.O.	1
1.173.O.	1.256.O.	54
1.173.O.	1.261.O.	2
1.173.O.	1.263.A.	57
1.173.O.	1.263.B.	57
1.173.O.	1.265.O.	8
1.173.O.	1.266.O.	1
1.173.O.	1.267.O.	3
1.173.O.	1.268.A.	2
1.173.O.	1.268.B.	2
1.173.O.	1.269.O.	3
1.173.O.	1.270.A.	2
1.173.O.	1.270.B.	2
1.173.O.	1.271.A.	2
1.173.O.	1.271.B.	2
1.173.O.	1.272.O.	2
1.173.O.	1.273.O.	53
1.173.O.	1.274.O.	3
1.173.O.	1.275.O.	2
1.173.O.	1.276.O.	5
1.173.O.	1.277.A.	2
1.173.O.	1.277.B.	2
1.173.O.	1.278.O.	56
1.173.O.	1.280.O.	2
1.173.O.	1.281.O.	2
1.173.O.	1.282.A.	2
1.173.O.	1.283.A.	2
1.173.O.	1.283.B.	2
1.173.O.	1.283.C.	2
1.173.O.	1.284.A.	16
1.173.O.	1.286.O.	61
1.173.O.	1.287.O.	17
1.173.O.	1.289.A.	15
1.173.O.	1.291.O.	14
1.173.O.	1.293.O.	2
1.173.O.	12G01.O.	7
1.173.O.	2.058.O.	1
1.173.O.	2.095.A.	2
1.173.O.	2.095.B.	2
1.173.O.	2.117.O.	2
1.173.O.	2.130.O.	1
1.173.O.	3.058.O.	1
1.174.O.	1.175.O.	42
1.174.O.	1.176.O.	2
1.174.O.	1.177.O.	2
1.174.O.	1.178.O.	2
1.174.O.	1.181.O.	41
1.174.O.	1.182.O.	2
1.174.O.	1.183.O.	1
1.174.O.	1.184.A.	2
1.174.O.	1.186.O.	6
1.174.O.	1.187.O.	2
1.174.O.	1.188.A.	1
1.174.O.	1.188.B.	1
1.174.O.	1.188.C.	1
1.174.O.	1.189.B.	1
1.174.O.	1.189.C.	1
1.174.O.	1.189.O.	1
1.174.O.	1.191.O.	36
1.174.O.	1.193.O.	4
1.174.O.	1.194.O.	1
1.174.O.	1.195.O.	1
1.174.O.	1.196.O.	1
1.174.O.	1.197.A.	3
1.174.O.	1.198.A.	4
1.174.O.	1.198.B.	4
1.174.O.	1.199.A.	4
1.174.O.	1.199.B.	4
1.174.O.	1.200.O.	1
1.174.O.	1.201.B.	35
1.174.O.	1.206.O.	2
1.174.O.	1.207.B.	1
1.174.O.	1.208.B.	1
1.174.O.	1.210.O.	4
1.174.O.	1.211.A.	2
1.174.O.	1.211.B.	2
1.174.O.	1.213.O.	3
1.174.O.	1.214.O.	1
1.174.O.	1.215.A.	1
1.174.O.	1.215.B.	1
1.174.O.	1.216.O.	1
1.174.O.	1.223.O.	37
1.174.O.	1.224.A.	1
1.174.O.	1.225.O.	34
1.174.O.	1.226.O.	2
1.174.O.	1.228.O.	3
1.174.O.	1.231.O.	3
1.174.O.	1.232.O.	1
1.174.O.	1.233.A.	3
1.174.O.	1.233.B.	3
1.174.O.	1.236.O.	3
1.174.O.	1.237.A.	2
1.174.O.	1.237.B.	2
1.174.O.	1.240.O.	3
1.174.O.	1.242.O.	3
1.174.O.	1.243.O.	4
1.174.O.	1.244.A.	1
1.174.O.	1.246.O.	36
1.174.O.	1.247.A.	2
1.174.O.	1.247.B.	2
1.174.O.	1.248.O.	3
1.174.O.	1.251.O.	2
1.174.O.	1.254.O.	1
1.174.O.	1.255.O.	1
1.174.O.	1.256.O.	6
1.174.O.	1.259.O.	1
1.174.O.	1.261.O.	1
1.174.O.	1.263.A.	4
1.174.O.	1.263.B.	4
1.174.O.	1.265.O.	2
1.174.O.	1.266.O.	1
1.174.O.	1.267.O.	1
1.174.O.	1.268.A.	1
1.174.O.	1.268.B.	1
1.174.O.	1.269.O.	1
1.174.O.	1.270.A.	1
1.174.O.	1.270.B.	1
1.174.O.	1.271.A.	1
1.174.O.	1.271.B.	1
1.174.O.	1.272.O.	1
1.174.O.	1.273.O.	5
1.174.O.	1.274.O.	1
1.174.O.	1.275.O.	2
1.174.O.	1.276.O.	2
1.174.O.	1.277.A.	1
1.174.O.	1.277.B.	1
1.174.O.	1.278.O.	4
1.174.O.	1.280.O.	1
1.174.O.	1.281.O.	1
1.174.O.	1.282.A.	1
1.174.O.	1.283.A.	2
1.174.O.	1.283.B.	2
1.174.O.	1.283.C.	2
1.174.O.	1.284.A.	5
1.174.O.	1.285.O.	2
1.174.O.	1.286.O.	4
1.174.O.	1.287.O.	4
1.174.O.	1.289.A.	5
1.174.O.	1.291.O.	6
1.174.O.	12G01.O.	1
1.174.O.	2.058.O.	2
1.174.O.	2.095.A.	3
1.174.O.	2.095.B.	3
1.174.O.	2.117.O.	1
1.174.O.	2.130.O.	2
1.174.O.	3.058.O.	2
1.175.O.	1.176.O.	1
1.175.O.	1.177.O.	2
1.175.O.	1.178.O.	2
1.175.O.	1.181.O.	41
1.175.O.	1.182.O.	2
1.175.O.	1.183.O.	2
1.175.O.	1.184.A.	2
1.175.O.	1.185.O.	2
1.175.O.	1.186.O.	5
1.175.O.	1.187.O.	3
1.175.O.	1.189.B.	2
1.175.O.	1.189.C.	2
1.175.O.	1.189.O.	2
1.175.O.	1.191.O.	45
1.175.O.	1.193.O.	2
1.175.O.	1.194.O.	1
1.175.O.	1.195.O.	2
1.175.O.	1.196.O.	1
1.175.O.	1.197.A.	5
1.175.O.	1.198.A.	2
1.175.O.	1.198.B.	2
1.175.O.	1.199.A.	5
1.175.O.	1.199.B.	5
1.175.O.	1.200.O.	1
1.175.O.	1.201.B.	44
1.175.O.	1.206.O.	1
1.175.O.	1.207.B.	1
1.175.O.	1.209.O.	1
1.175.O.	1.210.O.	2
1.175.O.	1.211.A.	1
1.175.O.	1.211.B.	1
1.175.O.	1.213.O.	2
1.175.O.	1.214.O.	3
1.175.O.	1.215.A.	1
1.175.O.	1.215.B.	1
1.175.O.	1.216.O.	2
1.175.O.	1.223.O.	47
1.175.O.	1.225.O.	43
1.175.O.	1.226.O.	2
1.175.O.	1.228.O.	1
1.175.O.	1.231.O.	3
1.175.O.	1.232.O.	2
1.175.O.	1.233.A.	2
1.175.O.	1.233.B.	2
1.175.O.	1.236.O.	1
1.175.O.	1.237.A.	2
1.175.O.	1.237.B.	2
1.175.O.	1.240.O.	2
1.175.O.	1.242.O.	3
1.175.O.	1.243.O.	4
1.175.O.	1.244.A.	2
1.175.O.	1.246.O.	46
1.175.O.	1.247.A.	4
1.175.O.	1.247.B.	4
1.175.O.	1.248.O.	5
1.175.O.	1.255.O.	2
1.175.O.	1.256.O.	4
1.175.O.	1.263.A.	6
1.175.O.	1.263.B.	6
1.175.O.	1.265.O.	2
1.175.O.	1.266.O.	2
1.175.O.	1.267.O.	1
1.175.O.	1.268.A.	1
1.175.O.	1.268.B.	1
1.175.O.	1.269.O.	2
1.175.O.	1.270.A.	1
1.175.O.	1.270.B.	1
1.175.O.	1.271.A.	1
1.175.O.	1.271.B.	1
1.175.O.	1.272.O.	1
1.175.O.	1.273.O.	6
1.175.O.	1.274.O.	1
1.175.O.	1.275.O.	3
1.175.O.	1.276.O.	1
1.175.O.	1.277.A.	1
1.175.O.	1.277.B.	1
1.175.O.	1.278.O.	6
1.175.O.	1.280.O.	1
1.175.O.	1.281.O.	1
1.175.O.	1.282.A.	1
1.175.O.	1.283.A.	2
1.175.O.	1.283.B.	2
1.175.O.	1.283.C.	2
1.175.O.	1.284.A.	6
1.175.O.	1.285.O.	1
1.175.O.	1.286.O.	5
1.175.O.	1.287.O.	6
1.175.O.	1.289.A.	5
1.175.O.	1.291.O.	7
1.175.O.	1.293.O.	1
1.175.O.	12G01.O.	2
1.175.O.	2.044.O.	1
1.175.O.	2.058.O.	3
1.175.O.	2.095.A.	3
1.175.O.	2.095.B.	3
1.175.O.	2.117.O.	1
1.175.O.	2.130.O.	1
1.175.O.	3.058.O.	3
1.176.O.	1.177.O.	7
1.176.O.	1.178.O.	16
1.176.O.	1.181.O.	3
1.176.O.	1.182.O.	18
1.176.O.	1.184.A.	1
1.176.O.	1.185.O.	1
1.176.O.	1.186.O.	2
1.176.O.	1.187.O.	3
1.176.O.	1.188.A.	1
1.176.O.	1.188.B.	1
1.176.O.	1.188.C.	1
1.176.O.	1.189.B.	39
1.176.O.	1.189.C.	39
1.176.O.	1.189.O.	39
1.176.O.	1.190.O.	1
1.176.O.	1.191.O.	3
1.176.O.	1.193.O.	3
1.176.O.	1.194.O.	2
1.176.O.	1.195.O.	2
1.176.O.	1.196.O.	2
1.176.O.	1.197.A.	5
1.176.O.	1.198.A.	13
1.176.O.	1.198.B.	13
1.176.O.	1.199.A.	1
1.176.O.	1.199.B.	1
1.176.O.	1.200.O.	2
1.176.O.	1.201.B.	2
1.176.O.	1.205.O.	2
1.176.O.	1.206.O.	34
1.176.O.	1.207.B.	2
1.176.O.	1.208.B.	1
1.176.O.	1.210.O.	4
1.176.O.	1.211.A.	1
1.176.O.	1.211.B.	1
1.176.O.	1.213.O.	9
1.176.O.	1.214.O.	3
1.176.O.	1.215.A.	1
1.176.O.	1.215.B.	1
1.176.O.	1.216.O.	7
1.176.O.	1.224.A.	1
1.176.O.	1.225.O.	2
1.176.O.	1.226.O.	37
1.176.O.	1.228.O.	35
1.176.O.	1.231.O.	5
1.176.O.	1.232.O.	1
1.176.O.	1.233.A.	31
1.176.O.	1.233.B.	31
1.176.O.	1.235.O.	1
1.176.O.	1.236.O.	13
1.176.O.	1.237.A.	2
1.176.O.	1.237.B.	2
1.176.O.	1.239.O.	39
1.176.O.	1.240.O.	31
1.176.O.	1.242.O.	32
1.176.O.	1.243.O.	3
1.176.O.	1.246.O.	4
1.176.O.	1.247.A.	2
1.176.O.	1.247.B.	2
1.176.O.	1.248.O.	1
1.176.O.	1.250.O.	1
1.176.O.	1.251.O.	3
1.176.O.	1.253.O.	1
1.176.O.	1.256.O.	5
1.176.O.	1.259.O.	1
1.176.O.	1.261.O.	1
1.176.O.	1.263.A.	2
1.176.O.	1.263.B.	2
1.176.O.	1.264.O.	1
1.176.O.	1.265.O.	16
1.176.O.	1.266.O.	34
1.176.O.	1.267.O.	2
1.176.O.	1.268.A.	2
1.176.O.	1.268.B.	2
1.176.O.	1.269.O.	2
1.176.O.	1.270.A.	2
1.176.O.	1.270.B.	2
1.176.O.	1.271.A.	2
1.176.O.	1.271.B.	2
1.176.O.	1.272.O.	2
1.176.O.	1.273.O.	2
1.176.O.	1.274.O.	2
1.176.O.	1.275.O.	1
1.176.O.	1.276.O.	5
1.176.O.	1.277.A.	2
1.176.O.	1.277.B.	2
1.176.O.	1.278.O.	2
1.176.O.	1.280.O.	2
1.176.O.	1.281.O.	2
1.176.O.	1.282.A.	2
1.176.O.	1.283.A.	2
1.176.O.	1.283.B.	2
1.176.O.	1.283.C.	2
1.176.O.	1.284.A.	7
1.176.O.	1.285.O.	1
1.176.O.	1.286.O.	2
1.176.O.	1.287.O.	7
1.176.O.	1.289.A.	7
1.176.O.	1.291.O.	5
1.176.O.	12G01.O.	6
1.176.O.	2.044.O.	1
1.176.O.	2.095.A.	6
1.176.O.	2.095.B.	6
1.176.O.	2.117.O.	2
1.176.O.	2.130.O.	3
1.176.O.	2.275.O.	2
1.177.O.	1.178.O.	24
1.177.O.	1.181.O.	1
1.177.O.	1.182.O.	2
1.177.O.	1.184.A.	2
1.177.O.	1.186.O.	4
1.177.O.	1.187.O.	1
1.177.O.	1.189.B.	8
1.177.O.	1.189.C.	8
1.177.O.	1.189.O.	8
1.177.O.	1.191.O.	3
1.177.O.	1.193.O.	2
1.177.O.	1.197.A.	6
1.177.O.	1.198.A.	28
1.177.O.	1.198.B.	28
1.177.O.	1.199.A.	5
1.177.O.	1.199.B.	5
1.177.O.	1.201.B.	1
1.177.O.	1.206.O.	7
1.177.O.	1.208.B.	1
1.177.O.	1.210.O.	2
1.177.O.	1.213.O.	35
1.177.O.	1.214.O.	5
1.177.O.	1.215.A.	1
1.177.O.	1.215.B.	1
1.177.O.	1.216.O.	35
1.177.O.	1.225.O.	1
1.177.O.	1.226.O.	4
1.177.O.	1.228.O.	5
1.177.O.	1.231.O.	32
1.177.O.	1.232.O.	1
1.177.O.	1.233.A.	8
1.177.O.	1.233.B.	8
1.177.O.	1.236.O.	27
1.177.O.	1.239.O.	7
1.177.O.	1.240.O.	6
1.177.O.	1.242.O.	6
1.177.O.	1.243.O.	5
1.177.O.	1.246.O.	3
1.177.O.	1.247.A.	3
1.177.O.	1.247.B.	3
1.177.O.	1.248.O.	4
1.177.O.	1.256.O.	5
1.177.O.	1.259.O.	2
1.177.O.	1.263.A.	4
1.177.O.	1.263.B.	4
1.177.O.	1.265.O.	25
1.177.O.	1.266.O.	4
1.177.O.	1.273.O.	4
1.177.O.	1.275.O.	2
1.177.O.	1.276.O.	30
1.177.O.	1.278.O.	4
1.177.O.	1.284.A.	9
1.177.O.	1.286.O.	4
1.177.O.	1.287.O.	9
1.177.O.	1.289.A.	8
1.177.O.	1.291.O.	7
1.177.O.	12G01.O.	18
1.177.O.	2.058.O.	1
1.177.O.	2.095.A.	45
1.177.O.	2.095.B.	45
1.177.O.	3.058.O.	1
1.178.O.	1.181.O.	2
1.178.O.	1.182.O.	2
1.178.O.	1.183.O.	2
1.178.O.	1.184.A.	5
1.178.O.	1.186.O.	7
1.178.O.	1.187.O.	1
1.178.O.	1.188.A.	1
1.178.O.	1.188.B.	1
1.178.O.	1.188.C.	1
1.178.O.	1.189.B.	15
1.178.O.	1.189.C.	15
1.178.O.	1.189.O.	15
1.178.O.	1.191.O.	1
1.178.O.	1.193.O.	1
1.178.O.	1.194.O.	2
1.178.O.	1.195.O.	2
1.178.O.	1.196.O.	2
1.178.O.	1.197.A.	5
1.178.O.	1.198.A.	40
1.178.O.	1.198.B.	40
1.178.O.	1.199.A.	4
1.178.O.	1.199.B.	4
1.178.O.	1.200.O.	2
1.178.O.	1.205.O.	1
1.178.O.	1.206.O.	18
1.178.O.	1.207.B.	2
1.178.O.	1.208.B.	1
1.178.O.	1.209.O.	1
1.178.O.	1.210.O.	2
1.178.O.	1.211.A.	2
1.178.O.	1.211.B.	2
1.178.O.	1.213.O.	27
1.178.O.	1.214.O.	3
1.178.O.	1.215.A.	1
1.178.O.	1.215.B.	1
1.178.O.	1.216.O.	30
1.178.O.	1.223.O.	2
1.178.O.	1.224.A.	1
1.178.O.	1.225.O.	1
1.178.O.	1.226.O.	15
1.178.O.	1.228.O.	13
1.178.O.	1.231.O.	27
1.178.O.	1.232.O.	3
1.178.O.	1.233.A.	19
1.178.O.	1.233.B.	19
1.178.O.	1.236.O.	39
1.178.O.	1.237.A.	2
1.178.O.	1.237.B.	2
1.178.O.	1.238.A.	1
1.178.O.	1.238.B.	1
1.178.O.	1.239.O.	13
1.178.O.	1.240.O.	12
1.178.O.	1.242.O.	16
1.178.O.	1.243.O.	4
1.178.O.	1.244.A.	1
1.178.O.	1.245.O.	1
1.178.O.	1.246.O.	1
1.178.O.	1.247.A.	1
1.178.O.	1.247.B.	1
1.178.O.	1.248.O.	6
1.178.O.	1.250.O.	1
1.178.O.	1.251.O.	1
1.178.O.	1.255.O.	1
1.178.O.	1.256.O.	6
1.178.O.	1.259.O.	1
1.178.O.	1.261.O.	1
1.178.O.	1.263.A.	7
1.178.O.	1.263.B.	7
1.178.O.	1.265.O.	41
1.178.O.	1.266.O.	14
1.178.O.	1.267.O.	2
1.178.O.	1.268.A.	2
1.178.O.	1.268.B.	2
1.178.O.	1.269.O.	2
1.178.O.	1.270.A.	2
1.178.O.	1.270.B.	2
1.178.O.	1.271.A.	2
1.178.O.	1.271.B.	2
1.178.O.	1.272.O.	2
1.178.O.	1.273.O.	7
1.178.O.	1.274.O.	2
1.178.O.	1.275.O.	1
1.178.O.	1.276.O.	31
1.178.O.	1.277.A.	2
1.178.O.	1.277.B.	2
1.178.O.	1.278.O.	4
1.178.O.	1.280.O.	2
1.178.O.	1.281.O.	2
1.178.O.	1.282.A.	2
1.178.O.	1.283.A.	2
1.178.O.	1.283.B.	2
1.178.O.	1.283.C.	2
1.178.O.	1.284.A.	8
1.178.O.	1.285.O.	1
1.178.O.	1.286.O.	6
1.178.O.	1.287.O.	8
1.178.O.	1.289.A.	8
1.178.O.	1.291.O.	7
1.178.O.	12G01.O.	15
1.178.O.	2.058.O.	2
1.178.O.	2.095.A.	20
1.178.O.	2.095.B.	20
1.178.O.	2.117.O.	2
1.178.O.	2.130.O.	3
1.178.O.	2.275.O.	1
1.178.O.	3.058.O.	2
1.179.O.	1.181.O.	1
1.179.O.	1.182.O.	2
1.179.O.	1.185.O.	1
1.179.O.	1.188.A.	1
1.179.O.	1.188.B.	1
1.179.O.	1.188.C.	1
1.179.O.	1.205.O.	1
1.179.O.	1.214.O.	2
1.179.O.	1.224.A.	1
1.179.O.	1.231.O.	2
1.179.O.	1.238.A.	1
1.179.O.	1.238.B.	1
1.179.O.	1.245.O.	1
1.179.O.	1.247.A.	1
1.179.O.	1.247.B.	1
1.179.O.	1.254.O.	37
1.179.O.	1.257.O.	41
1.179.O.	1.261.O.	1
1.179.O.	2.044.O.	2
1.179.O.	2.130.O.	1
1.181.O.	1.182.O.	3
1.181.O.	1.183.O.	1
1.181.O.	1.185.O.	2
1.181.O.	1.186.O.	9
1.181.O.	1.187.O.	2
1.181.O.	1.188.A.	1
1.181.O.	1.188.B.	1
1.181.O.	1.188.C.	1
1.181.O.	1.189.B.	3
1.181.O.	1.189.C.	3
1.181.O.	1.189.O.	3
1.181.O.	1.191.O.	39
1.181.O.	1.193.O.	1
1.181.O.	1.194.O.	1
1.181.O.	1.195.O.	2
1.181.O.	1.196.O.	2
1.181.O.	1.197.A.	6
1.181.O.	1.198.A.	4
1.181.O.	1.198.B.	4
1.181.O.	1.199.A.	10
1.181.O.	1.199.B.	10
1.181.O.	1.200.O.	1
1.181.O.	1.201.B.	40
1.181.O.	1.205.O.	2
1.181.O.	1.206.O.	3
1.181.O.	1.207.B.	2
1.181.O.	1.209.O.	1
1.181.O.	1.210.O.	6
1.181.O.	1.211.A.	1
1.181.O.	1.211.B.	1
1.181.O.	1.213.O.	3
1.181.O.	1.214.O.	5
1.181.O.	1.216.O.	2
1.181.O.	1.223.O.	39
1.181.O.	1.224.A.	1
1.181.O.	1.225.O.	41
1.181.O.	1.226.O.	1
1.181.O.	1.228.O.	2
1.181.O.	1.232.O.	4
1.181.O.	1.236.O.	4
1.181.O.	1.237.A.	3
1.181.O.	1.237.B.	3
1.181.O.	1.238.A.	1
1.181.O.	1.238.B.	1
1.181.O.	1.239.O.	2
1.181.O.	1.240.O.	3
1.181.O.	1.242.O.	3
1.181.O.	1.243.O.	9
1.181.O.	1.244.A.	1
1.181.O.	1.245.O.	1
1.181.O.	1.246.O.	38
1.181.O.	1.247.A.	5
1.181.O.	1.247.B.	5
1.181.O.	1.248.O.	10
1.181.O.	1.250.O.	1
1.181.O.	1.251.O.	2
1.181.O.	1.254.O.	1
1.181.O.	1.255.O.	1
1.181.O.	1.256.O.	10
1.181.O.	1.257.O.	1
1.181.O.	1.261.O.	1
1.181.O.	1.263.A.	10
1.181.O.	1.263.B.	10
1.181.O.	1.265.O.	5
1.181.O.	1.266.O.	2
1.181.O.	1.267.O.	2
1.181.O.	1.268.A.	1
1.181.O.	1.268.B.	1
1.181.O.	1.269.O.	2
1.181.O.	1.270.A.	1
1.181.O.	1.270.B.	1
1.181.O.	1.271.A.	1
1.181.O.	1.271.B.	1
1.181.O.	1.272.O.	1
1.181.O.	1.273.O.	11
1.181.O.	1.274.O.	2
1.181.O.	1.275.O.	4
1.181.O.	1.276.O.	3
1.181.O.	1.277.A.	1
1.181.O.	1.277.B.	1
1.181.O.	1.278.O.	13
1.181.O.	1.280.O.	1
1.181.O.	1.281.O.	1
1.181.O.	1.282.A.	1
1.181.O.	1.283.A.	1
1.181.O.	1.283.B.	1
1.181.O.	1.283.C.	1
1.181.O.	1.284.A.	10
1.181.O.	1.286.O.	9
1.181.O.	1.287.O.	9
1.181.O.	1.289.A.	8
1.181.O.	1.291.O.	4
1.181.O.	1.293.O.	1
1.181.O.	12G01.O.	4
1.181.O.	2.044.O.	1
1.181.O.	2.058.O.	2
1.181.O.	2.095.A.	2
1.181.O.	2.095.B.	2
1.181.O.	2.117.O.	2
1.181.O.	3.058.O.	2
1.182.O.	1.183.O.	1
1.182.O.	1.184.A.	1
1.182.O.	1.185.O.	2
1.182.O.	1.186.O.	2
1.182.O.	1.187.O.	1
1.182.O.	1.188.A.	1
1.182.O.	1.188.B.	1
1.182.O.	1.188.C.	1
1.182.O.	1.189.B.	18
1.182.O.	1.189.C.	18
1.182.O.	1.189.O.	18
1.182.O.	1.191.O.	2
1.182.O.	1.193.O.	1
1.182.O.	1.198.A.	3
1.182.O.	1.198.B.	3
1.182.O.	1.199.A.	1
1.182.O.	1.199.B.	1
1.182.O.	1.201.B.	1
1.182.O.	1.205.O.	2
1.182.O.	1.206.O.	17
1.182.O.	1.207.B.	1
1.182.O.	1.208.B.	1
1.182.O.	1.210.O.	1
1.182.O.	1.211.A.	2
1.182.O.	1.211.B.	2
1.182.O.	1.213.O.	3
1.182.O.	1.214.O.	1
1.182.O.	1.216.O.	3
1.182.O.	1.223.O.	2
1.182.O.	1.224.A.	1
1.182.O.	1.225.O.	1
1.182.O.	1.226.O.	16
1.182.O.	1.228.O.	20
1.182.O.	1.231.O.	2
1.182.O.	1.232.O.	5
1.182.O.	1.233.A.	13
1.182.O.	1.233.B.	13
1.182.O.	1.235.O.	1
1.182.O.	1.236.O.	4
1.182.O.	1.239.O.	16
1.182.O.	1.240.O.	20
1.182.O.	1.242.O.	18
1.182.O.	1.243.O.	1
1.182.O.	1.246.O.	2
1.182.O.	1.247.A.	2
